"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
182,78,"FIN","Finland",4,"Southern Finland",11,"South Karelia",37,"Western Saimaa",182,"Savitaipale",NA,"Kunta|Kommun","Municipality"
183,78,"FIN","Finland",4,"Southern Finland",11,"South Karelia",37,"Western Saimaa",183,"Suomenniemi",NA,"Kunta|Kommun","Municipality"
184,78,"FIN","Finland",4,"Southern Finland",11,"South Karelia",37,"Western Saimaa",184,"Taipalsaari",NA,"Kunta|Kommun","Municipality"
185,78,"FIN","Finland",4,"Southern Finland",11,"South Karelia",37,"Western Saimaa",185,"Ylämaa","Ylaemaa","Kunta|Kommun","Municipality"
186,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",38,"Ekenäs",186,"Hanko","Hangoe|Hangö","Kunta|Kommun","Municipality"
187,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",38,"Ekenäs",187,"Inkoo",NA,"Kunta|Kommun","Municipality"
188,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",38,"Ekenäs",188,"Karjaa","Karis|Karjaa","Kunta|Kommun","Municipality"
189,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",38,"Ekenäs",189,"Pohja","Pojo","Kunta|Kommun","Municipality"
190,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",190,"Espoo","Esbo","Kunta|Kommun","Municipality"
191,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",191,"Helsinki","Helsingfors","Kunta|Kommun","Municipality"
192,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",192,"Hyvinkää","Hyvinge","Kunta|Kommun","Municipality"
193,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",193,"Järvenpää","Traeskaenda|Träskända","Kunta|Kommun","Municipality"
194,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",194,"Kauniainen","Grankulla","Kunta|Kommun","Municipality"
195,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",195,"Kerava","Kervo","Kunta|Kommun","Municipality"
196,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",196,"Kirkkonummi","Kyrkslaett|Kyrkslätt","Kunta|Kommun","Municipality"
197,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",197,"Mäntsälä","Maentsaelae","Kunta|Kommun","Municipality"
198,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",198,"Nurmijärvi","Nurmijaervi","Kunta|Kommun","Municipality"
199,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",199,"Pornainen","Borgnaes","Kunta|Kommun","Municipality"
200,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",200,"Siuntio","Sjundeaa|Sjundeå","Kunta|Kommun","Municipality"
201,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",201,"Tuusula","Tusby","Kunta|Kommun","Municipality"
202,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",39,"Helsinki",202,"Vantaa","Vanda","Kunta|Kommun","Municipality"
203,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",203,"Karjalohja","Karislojo","Kunta|Kommun","Municipality"
204,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",204,"Karkkila","Hoegfors","Kunta|Kommun","Municipality"
205,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",205,"Lohja","Lojo","Kunta|Kommun","Municipality"
206,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",206,"Lojo kommun",NA,"Kunta|Kommun","Municipality"
207,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",207,"Nummi-Pusula",NA,"Kunta|Kommun","Municipality"
208,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",208,"Sammatti",NA,"Kunta|Kommun","Municipality"
209,78,"FIN","Finland",4,"Southern Finland",12,"Uusimaa",40,"Lohja",209,"Vihti","Vichtis","Kunta|Kommun","Municipality"
210,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",41,"Äänekoski",210,"Äänekoski","Aeaenekoski","Kunta|Kommun","Municipality"
211,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",41,"Äänekoski",211,"Konnevesi",NA,"Kunta|Kommun","Municipality"
212,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",41,"Äänekoski",212,"Sumiainen",NA,"Kunta|Kommun","Municipality"
213,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",41,"Äänekoski",213,"Suolahti",NA,"Kunta|Kommun","Municipality"
214,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",42,"Jämsä",214,"Jämsä","Jaemsae","Kunta|Kommun","Municipality"
215,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",42,"Jämsä",215,"Jämsänkoski","Jaemsaenkoski","Kunta|Kommun","Municipality"
216,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",42,"Jämsä",216,"Korpilahti",NA,"Kunta|Kommun","Municipality"
217,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",42,"Jämsä",217,"Kuhmoinen",NA,"Kunta|Kommun","Municipality"
218,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",43,"Jyväskylä",218,"Jyväskylän mlk","Jyvaeskylae","Kunta|Kommun","Municipality"
219,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",43,"Jyväskylä",219,"Jyväskylä","Jyvaeskylae","Kunta|Kommun","Municipality"
220,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",43,"Jyväskylä",220,"Laukaa",NA,"Kunta|Kommun","Municipality"
221,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",43,"Jyväskylä",221,"Muurame",NA,"Kunta|Kommun","Municipality"
222,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",43,"Jyväskylä",222,"Uurainen",NA,"Kunta|Kommun","Municipality"
223,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",44,"Keuruu",223,"Keuruu",NA,"Kunta|Kommun","Municipality"
224,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",44,"Keuruu",224,"Multia",NA,"Kunta|Kommun","Municipality"
225,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",44,"Keuruu",225,"Petäjävesi","Petaejaevesi","Kunta|Kommun","Municipality"
226,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",226,"Kannonkoski",NA,"Kunta|Kommun","Municipality"
227,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",227,"Karstula",NA,"Kunta|Kommun","Municipality"
228,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",228,"Kivijärvi","Kivijaervi","Kunta|Kommun","Municipality"
229,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",229,"Kyyjärvi","Kyyjaervi","Kunta|Kommun","Municipality"
230,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",230,"Pylkönmäki","Pylkoenmaeki","Kunta|Kommun","Municipality"
231,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",45,"Saarijärvi",231,"Saarijärvi","Saarijaervi","Kunta|Kommun","Municipality"
232,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",46,"South Eastern Middle",232,"Hankasalmi",NA,"Kunta|Kommun","Municipality"
233,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",46,"South Eastern Middle",233,"Joutsa",NA,"Kunta|Kommun","Municipality"
234,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",46,"South Eastern Middle",234,"Leivonmäki","Leivonmaeki","Kunta|Kommun","Municipality"
235,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",46,"South Eastern Middle",235,"Luhanka",NA,"Kunta|Kommun","Municipality"
236,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",46,"South Eastern Middle",236,"Toivakka",NA,"Kunta|Kommun","Municipality"
237,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",47,"Viitasaari",237,"Kinnula",NA,"Kunta|Kommun","Municipality"
238,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",47,"Viitasaari",238,"Pihtipudas",NA,"Kunta|Kommun","Municipality"
239,78,"FIN","Finland",5,"Western Finland",13,"Central Finland",47,"Viitasaari",239,"Viitasaari",NA,"Kunta|Kommun","Municipality"
240,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",240,"Halsua",NA,"Kunta|Kommun","Municipality"
241,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",241,"Kaustinen","Kaustby","Kunta|Kommun","Municipality"
242,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",242,"Lestijärvi","Lestijaervi","Kunta|Kommun","Municipality"
243,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",243,"Perho",NA,"Kunta|Kommun","Municipality"
244,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",244,"Toholampi",NA,"Kunta|Kommun","Municipality"
245,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",245,"Ullava",NA,"Kunta|Kommun","Municipality"
246,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",48,"Kaustinen",246,"Veteli","Vetil","Kunta|Kommun","Municipality"
247,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",49,"Kokkola",247,"Himanka",NA,"Kunta|Kommun","Municipality"
248,78,"FIN","Finland",5,"Western Finland",14,"Central Ostrobothnia",49,"Kokkola",248,"Kälviä","Kelviaa","Kunta|Kommun","Municipality"
