"lat","long","presence","year","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
61.799377,26.196728,0,2016,4.91666650772095,5.08333349227905,4.25,5.58333349227905,5.54166650772095,5.08333349227905,4.625,4.08333349227905,15.8333330154419,16.6666660308838,15.5,16,14.6666669845581,15.1666669845581,14.5,16.1666660308838,-7,-3.83333325386047,-4.83333349227905
61.975724,29.033508,0,2016,4.95833349227905,6.125,3.58333325386047,5.125,4,4.625,6.45833349227905,5.20833349227905,15.3333330154419,15,15.5,16.3333339691162,15.5,16.6666660308838,NA,NA,-5.16666650772095,-5.16666650772095,-6.16666650772095
61.702759,27.375163,0,2016,5.16666650772095,5.95833349227905,NA,4.5,3.66666674613953,6.04166650772095,5.08333349227905,4.95833349227905,15.5,16,16,15.6666669845581,16,15.1666669845581,NA,15.6666669845581,-7,NA,-8.66666698455811
60.109137,25.02458,0,2016,4.25,5.79166650772095,5.125,5.125,4.375,4.91666650772095,5.125,5.08333349227905,14.5,15.6666669845581,16,15.6666669845581,15.3333330154419,15.3333330154419,16,16,-5.16666650772095,-4.83333349227905,-4.33333349227905
63.163,27.839,0,2016,3.95833325386047,4.375,5.5,4.29166650772095,6.125,4.375,5.04166650772095,3.58333325386047,15.1666669845581,15.3333330154419,15.8333330154419,NA,15.6666669845581,16.1666660308838,15.6666669845581,16.3333339691162,-7,-2.16666674613953,-6
61.630694,23.829966,0,2016,4.75,NA,NA,4.95833349227905,5.70833349227905,4.5,5.20833349227905,NA,15.6666669845581,NA,15.3333330154419,16.3333339691162,15.5,15.3333330154419,16.5,15.8333330154419,-7,-5.5,-6
60.318625,24.969628,0,2016,5.20833349227905,5.70833349227905,5.08333349227905,3.125,6.5,5.58333349227905,5.41666650772095,4.625,15.6666669845581,15.3333330154419,16,14.5,16,16.1666660308838,NA,15.3333330154419,-7.16666650772095,-5.16666650772095,-4.16666650772095
60.543982,22.603935,0,2016,6.66666650772095,4.08333349227905,4.375,5.45833349227905,NA,5.58333349227905,5.25,6.125,NA,16,15.6666669845581,15.1666669845581,14.6666669845581,16.3333339691162,15.6666669845581,15.8333330154419,-7.16666650772095,NA,-3.5
62.134277,25.659298,0,2017,4,4.83333349227905,4.08333349227905,5.83333349227905,5.33333349227905,5.29166650772095,4,4.54166650772095,3.5,4.625,5.16666650772095,4.41666650772095,2.83333325386047,5.79166650772095,4.54166650772095,2,5.83333349227905,13.1666669845581,14.5
61.189994,27.553841,0,2017,3.33333325386047,4.75,4.875,5.83333349227905,4.45833349227905,5.5,4.79166650772095,2.45833325386047,5.04166650772095,4.375,4.29166650772095,4.25,4.54166650772095,NA,5.20833349227905,6,2.20833325386047,13.6666669845581,14.5
63.085,29.818,0,2017,3.5,3.33333325386047,5.16666650772095,5.95833349227905,4.70833349227905,5.45833349227905,4.41666650772095,NA,NA,5.83333349227905,4.54166650772095,4.83333349227905,3.95833325386047,5.79166650772095,4.29166650772095,5.375,NA,NA,14.5
61.477713,24.429728,0,2017,4.29166650772095,4.625,4.875,5.95833349227905,5.83333349227905,4.75,3.08333325386047,4.58333349227905,5.33333349227905,5.41666650772095,3.5,2.20833325386047,5.16666650772095,5.08333349227905,4.16666650772095,3.54166674613953,5.45833349227905,13.3333330154419,13.8333330154419
62.134277,25.659298,0,2017,4.04166650772095,4.5,5.16666650772095,3.33333325386047,4.08333349227905,4.625,5.20833349227905,4.75,4.29166650772095,3.875,5.95833349227905,4.29166650772095,5.04166650772095,2.83333325386047,6.16666650772095,4.5,5.91666650772095,NA,14.5
60.888118,26.596699,0,2017,4.04166650772095,4.5,4.70833349227905,6.125,5.45833349227905,2.20833325386047,5.79166650772095,4.58333349227905,5.83333349227905,3.70833325386047,4.75,3.5,4.79166650772095,NA,3.875,6.125,3.5,12.8333330154419,13.8333330154419
61.68513,24.498198,0,2017,4.29166650772095,1.54166662693024,4.70833349227905,5.45833349227905,3.33333325386047,5.79166650772095,2.875,4.875,6,3.33333325386047,3.16666674613953,3.16666674613953,5.04166650772095,4,6.08333349227905,3.70833325386047,4.29166650772095,13.1666669845581,14.5
62.909,30.107,0,2017,3.83333325386047,4.20833349227905,4.70833349227905,5.95833349227905,5.375,2.91666674613953,4.75,5,5.08333349227905,4.75,4.83333349227905,5.375,5.79166650772095,5.95833349227905,3.95833325386047,4.41666650772095,4.58333349227905,13.6666669845581,13.8333330154419
62.773,22.837,0,2017,3.83333325386047,4.20833349227905,4.70833349227905,3.33333325386047,5.04166650772095,3.16666674613953,5.95833349227905,4.41666650772095,NA,4.75,5.16666650772095,3.08333325386047,5.08333349227905,NA,3.95833325386047,5.375,NA,13.6666669845581,14.5
61.495325,23.829818,0,2015,6.25,4.04166650772095,4.91666650772095,6.33333349227905,5.375,5.5,5.91666650772095,6.16666650772095,5.5,6,5.58333349227905,5.375,5.45833349227905,6.20833349227905,7.20833349227905,4,7.625,6.20833349227905,5.95833349227905
61.03526,24.524397,0,2015,5.83333349227905,6.54166650772095,6.125,NA,5.58333349227905,6.04166650772095,5.79166650772095,6.625,6.125,5.58333349227905,4.33333349227905,7.375,5.875,6.125,7,6.95833349227905,5.91666650772095,7.20833349227905,6.08333349227905
63.840171,24.556061,0,2015,NA,NA,6.08333349227905,6.125,6.25,6.79166650772095,6.91666650772095,6.125,6.125,7.45833349227905,5.58333349227905,4.875,4.16666650772095,5.66666650772095,5.375,6.25,5.20833349227905,4.83333349227905,5.58333349227905
62.267124,27.954712,0,2015,3.16666674613953,NA,6.29166650772095,5.125,5.58333349227905,6.29166650772095,NA,6.04166650772095,5.875,6.125,6.875,4.54166650772095,4.83333349227905,5.45833349227905,6.58333349227905,7.29166650772095,6.5,NA,NA
61.477713,24.429728,0,2015,4.54166650772095,6.79166650772095,6.54166650772095,NA,5.25,4.20833349227905,6.25,6,5,5.5,5.625,6.20833349227905,7.16666650772095,5.45833349227905,7,5.875,6.54166650772095,6.79166650772095,5.66666650772095
61.172384,24.686279,0,2015,5.58333349227905,5.625,6.625,4.58333349227905,6,6.125,6.04166650772095,6.125,5.25,3.625,5.75,7.25,4.08333349227905,4.16666650772095,NA,6.33333349227905,5.95833349227905,6.16666650772095,6.95833349227905
60.410578,21.811573,0,2015,4.66666650772095,5.625,4.04166650772095,5.70833349227905,5.45833349227905,7,6.125,6.125,5.41666650772095,5.91666650772095,4.41666650772095,5.58333349227905,5.83333349227905,NA,6.16666650772095,NA,6.5,4.54166650772095,5.75
60.318625,24.969628,0,2015,4.66666650772095,6.41666650772095,6.125,5.25,5.58333349227905,6,NA,7.29166650772095,6.33333349227905,6.125,6.95833349227905,NA,NA,5.58333349227905,6.41666650772095,2.5,6.20833349227905,6.79166650772095,NA
59.987145,21.78239,0,2015,NA,6.41666650772095,6.79166650772095,5.08333349227905,6.08333349227905,4.125,6.125,6.58333349227905,4.5,6.29166650772095,3.125,4.95833349227905,6.75,6.95833349227905,4.83333349227905,6.04166650772095,5.58333349227905,NA,NA
60.358,25.641,0,2015,NA,6.125,6.54166650772095,5.91666650772095,5.08333349227905,NA,5.29166650772095,4.79166650772095,6.33333349227905,5.08333349227905,4.33333349227905,5.375,5.125,5.5,7.25,5.33333349227905,5.41666650772095,6.04166650772095,5.33333349227905
64.435326,27.826462,0,2014,4.95833349227905,5.79166650772095,4.95833349227905,5.70833349227905,NA,5.125,4.16666650772095,5.58333349227905,5.70833349227905,6.54166650772095,15.3333330154419,NA,16.3333339691162,16.5,15.3333330154419,15.8333330154419,16.8333339691162,15.5,16.3333339691162
60.119,24.702,0,2016,6.125,4.625,5.875,4.75,5.95833349227905,5.58333349227905,5.5,3.125,15,14.6666669845581,NA,15.5,15.5,16.3333339691162,15.6666669845581,15.6666669845581,NA,-4.83333349227905,-7.33333349227905
61.094,24.326,0,2016,4.625,5.25,3.33333325386047,4.58333349227905,3.875,6.04166650772095,6.08333349227905,NA,15.6666669845581,16,15.8333330154419,16.3333339691162,16,15.3333330154419,16.3333339691162,16,NA,-4.5,-4.83333349227905
62.969,28.485,0,2016,5.45833349227905,3.41666674613953,5.41666650772095,5.625,3.75,4.33333349227905,6.58333349227905,5.70833349227905,16.1666660308838,16.1666660308838,14.3333330154419,15.8333330154419,15.3333330154419,16.1666660308838,NA,16.3333339691162,-7.16666650772095,-4.83333349227905,-4.83333349227905
60.671915,25.28484,0,2015,5.29166650772095,6.125,4.04166650772095,NA,5.25,4.125,6.79166650772095,6,4.83333349227905,5.91666650772095,6,5.91666650772095,7.16666650772095,6.125,5.79166650772095,NA,7.25,5.875,5.58333349227905
61.531206,21.568909,0,2015,6.25,5.125,4.91666650772095,5.91666650772095,6,4.125,4.04166650772095,4.875,5.91666650772095,6.83333349227905,5.58333349227905,6.16666650772095,NA,4.16666650772095,6.25,6.83333349227905,NA,5.33333349227905,5.91666650772095
63.840171,24.556061,0,2015,6.25,5.125,6.5,6.20833349227905,5.45833349227905,5.91666650772095,6.20833349227905,6.25,3.625,5.04166650772095,6.875,NA,4.5,NA,5.875,7.08333349227905,NA,5.33333349227905,6.41666650772095
62.267124,27.954712,0,2015,5.83333349227905,4.04166650772095,6.125,4.125,6.08333349227905,6.58333349227905,5.375,6.04166650772095,2.20833325386047,5.375,5.625,6.16666650772095,5.08333349227905,6.54166650772095,6.125,5.125,7.125,7.20833349227905,6.04166650772095
60.358,25.641,0,2015,NA,NA,6.04166650772095,5.66666650772095,6.58333349227905,6.29166650772095,6.45833349227905,4.95833349227905,6.125,6.125,5.75,6.125,6.125,6.125,6.125,NA,4.83333349227905,6.125,5.70833349227905
60.867,21.482,0,2015,4.54166650772095,6.79166650772095,5.91666650772095,4.16666650772095,4.5,6.29166650772095,3.79166674613953,6.33333349227905,6.29166650772095,4.54166650772095,4.95833349227905,6.54166650772095,6,6.58333349227905,5.29166650772095,6.29166650772095,4.75,5.25,6.58333349227905
62.909,30.106,0,2015,4.54166650772095,5.625,5.29166650772095,6.33333349227905,5.08333349227905,4.16666650772095,6.125,6.125,5.5,5.875,5.58333349227905,5.08333349227905,5.58333349227905,4.16666650772095,6.33333349227905,6.58333349227905,6.125,6.125,NA
64.435326,27.826462,0,2014,5.125,5.83333349227905,5.875,4.95833349227905,6.08333349227905,NA,NA,6.66666650772095,6.875,5.125,15.3333330154419,16.3333339691162,16,16.6666660308838,15.8333330154419,16.1666660308838,15.5,16.5,16.3333339691162
61.094,24.326,0,2016,5.04166650772095,2.33333325386047,4.41666650772095,5.20833349227905,NA,4.375,4.75,6.20833349227905,16.5,16,16.3333339691162,16,15.6666669845581,16.3333339691162,16.1666660308838,15.8333330154419,-7.16666650772095,-4.83333349227905,-6.83333349227905
62.969,28.485,0,2016,5.54166650772095,4.41666650772095,3.04166674613953,4.5,4.625,3.41666674613953,5.125,4.08333349227905,16,16.1666660308838,15.3333330154419,16.1666660308838,15.6666669845581,15.3333330154419,16.8333339691162,16.3333339691162,-7.16666650772095,NA,-4.83333349227905
60.671915,25.28484,0,2015,5.58333349227905,6.41666650772095,5.91666650772095,NA,5.25,6.33333349227905,6.125,5.66666650772095,6.33333349227905,NA,5.875,5.70833349227905,5.33333349227905,6.75,5.875,6.33333349227905,6,5.91666650772095,6.08333349227905
61.531206,21.568909,0,2015,4.66666650772095,6.41666650772095,6.04166650772095,6.125,6,5.95833349227905,6.91666650772095,5.33333349227905,6,2.66666674613953,NA,6.45833349227905,5.33333349227905,NA,6.08333349227905,5.5,6.16666650772095,3.58333325386047,4.58333349227905
63.840171,24.556061,0,2015,4.66666650772095,5.125,5.91666650772095,7.16666650772095,5.45833349227905,4.04166650772095,5.79166650772095,6.33333349227905,4,NA,4.33333349227905,4.875,5.16666650772095,6.95833349227905,NA,6.29166650772095,5.41666650772095,5.91666650772095,NA
65.204372,25.443245,0,2015,NA,5.125,6.04166650772095,5.125,5.58333349227905,5.91666650772095,6.125,4.58333349227905,3.66666674613953,6.45833349227905,5.58333349227905,4.54166650772095,6.33333349227905,6.29166650772095,4.83333349227905,NA,6.625,5.625,4
60.358,25.641,0,2015,NA,NA,5.91666650772095,4.58333349227905,6.25,5.04166650772095,6.33333349227905,6.125,NA,6,6.25,4.875,5.125,6.04166650772095,6.33333349227905,NA,6.125,6.33333349227905,4.91666650772095
60.867,21.482,0,2015,5.29166650772095,4.04166650772095,5.29166650772095,5.70833349227905,5.25,5.66666650772095,7,5.54166650772095,7.29166650772095,NA,5.54166650772095,4.54166650772095,4.875,6.125,6.25,NA,5.33333349227905,NA,5.875
62.909,30.106,0,2015,3.16666674613953,4.04166650772095,5.91666650772095,5.25,6,6.04166650772095,NA,6.33333349227905,6.29166650772095,6.91666650772095,6.16666650772095,NA,5.45833349227905,4.5,5.16666650772095,6,5.45833349227905,6.20833349227905,5.29166650772095
64.435326,27.826462,0,2014,5.75,5.79166650772095,5.79166650772095,4.875,5.625,5.75,5.125,4.875,6.5,5.75,15,16.1666660308838,15.8333330154419,15.6666669845581,16.3333339691162,16.3333339691162,NA,NA,15.5
61.726485,26.551552,0,2016,4.91666650772095,NA,5.25,3.75,4.04166650772095,5.125,5.66666650772095,4.625,16,15.6666669845581,15.6666669845581,16.1666660308838,15.3333330154419,16.1666660308838,15.3333330154419,16.1666660308838,NA,-4,-6.83333349227905
62.648504,30.379292,0,2016,4.625,4.375,5.54166650772095,5.625,4.54166650772095,5.41666650772095,5.41666650772095,4.95833349227905,15.8333330154419,15.1666669845581,15.3333330154419,16.3333339691162,15.6666669845581,16,15.1666669845581,NA,NA,-3.5,-10.3333330154419
65.204372,25.443245,0,2016,6.125,5.375,5.25,4.625,4.95833349227905,5.08333349227905,4.625,NA,14.3333330154419,16.3333339691162,14.6666669845581,15.3333330154419,16,15.1666669845581,15.6666669845581,16.3333339691162,-7.16666650772095,-4.83333349227905,-5
62.997836,27.83489,0,2016,4.375,5.08333349227905,4.20833349227905,NA,5.91666650772095,NA,NA,3.58333325386047,15.6666669845581,15.8333330154419,16.1666660308838,NA,15.8333330154419,NA,NA,15.8333330154419,-7.33333349227905,-6.16666650772095,-5.83333349227905
62.134277,25.659298,0,2016,4.625,6.125,5.79166650772095,5.25,NA,4.5,4.58333349227905,5.20833349227905,15.6666669845581,14.1666669845581,15.1666669845581,15.1666669845581,15.6666669845581,14.1666669845581,15.6666669845581,15.6666669845581,-7.16666650772095,NA,-5.83333349227905
64.223414,23.558166,0,2016,4.625,5.95833349227905,3.83333325386047,6.29166650772095,6.5,5.04166650772095,4.91666650772095,4.75,16,15.3333330154419,NA,16.3333339691162,15.6666669845581,16.5,16.6666660308838,15.8333330154419,-7.33333349227905,-5.5,NA
60.661392,21.661638,0,2016,4.25,5.79166650772095,4.91666650772095,5.125,NA,5.125,4.375,4.54166650772095,15.8333330154419,16.6666660308838,15.1666669845581,15.8333330154419,15.3333330154419,NA,16.6666660308838,16.3333339691162,-7.16666650772095,-4.16666650772095,-4.5
62.217716,23.711243,0,2016,4.95833349227905,3.83333325386047,5.20833349227905,4.33333349227905,5.95833349227905,5.125,NA,5.16666650772095,14.8333330154419,15,16.1666660308838,16,15.6666669845581,16.6666660308838,16.1666660308838,16.3333339691162,-7.16666650772095,-7.66666650772095,-4.83333349227905
61.630694,23.829966,0,2016,5.16666650772095,4.375,5,3.125,3.875,4.375,4.16666650772095,3.125,15.8333330154419,16,16.1666660308838,16.1666660308838,16,15.3333330154419,16.6666660308838,16.5,-7.16666650772095,-4.16666650772095,-6.16666650772095
61.03526,24.524397,0,2016,4.25,4.91666650772095,5.54166650772095,5.45833349227905,3.75,4.375,4.25,4.125,15.3333330154419,15.3333330154419,16,16.1666660308838,15.8333330154419,16.1666660308838,15.3333330154419,15.8333330154419,-7.16666650772095,-7.33333349227905,-4.83333349227905
60.749431,26.021805,0,2016,3.95833325386047,NA,6.04166650772095,4.75,NA,5.54166650772095,4.29166650772095,4.08333349227905,15.8333330154419,NA,15.1666669845581,15.3333330154419,15.6666669845581,15.6666669845581,15.6666669845581,15.8333330154419,-7.33333349227905,-6.33333349227905,-4.83333349227905
60.109137,25.02458,0,2016,3.95833325386047,4.375,4.58333349227905,5.20833349227905,5.29166650772095,5.41666650772095,5.125,4.625,NA,16,16.3333339691162,15.6666669845581,15.3333330154419,16.3333339691162,15.3333330154419,16.3333339691162,-5.5,-5.83333349227905,-6.16666650772095
61.081732,27.781939,0,2016,4.75,5.70833349227905,5.41666650772095,5,4.04166650772095,5.29166650772095,5.20833349227905,5.20833349227905,14.5,15.3333330154419,15.6666669845581,15.6666669845581,15.1666669845581,16.1666660308838,14.6666669845581,16.3333339691162,-7.33333349227905,-6.33333349227905,-8.5
60.223,24.979,0,2016,5.20833349227905,4.08333349227905,4.29166650772095,5.04166650772095,NA,4.79166650772095,5.41666650772095,4.95833349227905,15.8333330154419,15.3333330154419,13.6666669845581,16.3333339691162,16.3333339691162,16.5,16.3333339691162,15.3333330154419,-7.16666650772095,-3.83333325386047,-4.83333349227905
62.118,21.941,0,2016,6.125,4.625,4.375,NA,3.75,3.875,4.25,3.58333325386047,15.1666669845581,NA,14.6666669845581,15.8333330154419,15.6666669845581,15.6666669845581,15.3333330154419,15.8333330154419,-5.5,-4.83333349227905,-3.66666674613953
61.726485,26.551552,0,2016,4.625,5.25,4.29166650772095,5.625,4.95833349227905,5.41666650772095,5.25,NA,15.6666669845581,16,15.1666669845581,15.1666669845581,14.6666669845581,15.1666669845581,16.1666660308838,16.3333339691162,-5.5,-2.16666674613953,-8.66666698455811
62.611509,25.710411,0,2016,5.45833349227905,4.625,4.29166650772095,4.16666650772095,5.91666650772095,4.875,4.5,4.625,NA,15.8333330154419,15.3333330154419,15.5,15.5,15.3333330154419,15,15.6666669845581,-7.16666650772095,-4.5,-4.33333349227905
62.134277,25.659298,0,2016,5.04166650772095,5.125,4.41666650772095,4.95833349227905,NA,4.375,NA,4.70833349227905,15,16,16.1666660308838,16,15.8333330154419,16.1666660308838,NA,16,-7.16666650772095,-4.83333349227905,-6
63.840171,24.556061,0,2016,5.54166650772095,4.41666650772095,4.75,NA,5.91666650772095,5.125,NA,NA,15.6666669845581,15.3333330154419,16.1666660308838,16.1666660308838,15.3333330154419,15.8333330154419,NA,-3.83333325386047,-7.16666650772095,-4.83333349227905,-6
64.223414,23.558166,0,2016,4.91666650772095,NA,4.79166650772095,4.375,6.5,4.25,5.5,4.70833349227905,16.1666660308838,16.1666660308838,16,16.1666660308838,15.6666669845581,15.3333330154419,15.1666669845581,-3.83333325386047,-7.33333349227905,-5.83333349227905,-3.5
60.661392,21.661638,0,2016,6.125,NA,6,4.375,3.875,4.79166650772095,4.20833349227905,NA,16.5,16.1666660308838,16.5,16.1666660308838,15.1666669845581,NA,15.6666669845581,-3.83333325386047,-5.16666650772095,-6.33333349227905,-7.33333349227905
61.630694,23.829966,0,2016,6.125,4.375,NA,5.25,3.75,5.08333349227905,6.125,5.70833349227905,14.5,16.1666660308838,16,16.6666660308838,15.8333330154419,15.5,15.6666669845581,-3.83333325386047,-4.83333349227905,-4,-4.66666650772095
61.03526,24.524397,0,2016,NA,5.29166650772095,5.125,4.29166650772095,4.625,4.625,6.08333349227905,4.375,14.1666669845581,15.8333330154419,15.3333330154419,15.6666669845581,15.8333330154419,15.1666669845581,16.6666660308838,-3.83333325386047,-7.16666650772095,-8.5,-4.83333349227905
61.630694,23.829966,0,2016,4.375,5.125,5.04166650772095,4.75,4.5,6.04166650772095,4.04166650772095,5.16666650772095,15.8333330154419,15.3333330154419,15.8333330154419,15.6666669845581,14.1666669845581,16.3333339691162,15.6666669845581,-3.83333325386047,-7.16666650772095,-3.5,-4.83333349227905
60.749431,26.021805,0,2016,4.625,4.16666650772095,5.20833349227905,5.125,4.04166650772095,4.91666650772095,6.58333349227905,4.625,15.6666669845581,15.8333330154419,16.3333339691162,16.1666660308838,15.6666669845581,NA,16.6666660308838,-3.83333325386047,-7.33333349227905,-4.83333349227905,-4.83333349227905
60.109137,25.02458,0,2016,4.625,5.5,NA,4.33333349227905,4.54166650772095,4.375,4.75,5.20833349227905,15.6666669845581,14.1666669845581,15.3333330154419,16.6666660308838,NA,15.3333330154419,16.6666660308838,-3.83333325386047,-4.83333349227905,-6.16666650772095,-4.66666650772095
61.081732,27.781939,0,2016,4.95833349227905,4.375,5.08333349227905,5.08333349227905,4.95833349227905,4.5,5.125,NA,16.3333339691162,15.3333330154419,15.3333330154419,16.1666660308838,15.8333330154419,16.5,15.5,NA,-4.83333349227905,-6.16666650772095,-6.83333349227905
60.414493,24.392119,0,2016,5.16666650772095,4.625,4.375,3.125,5.25,5.58333349227905,5.08333349227905,4.625,16,16.6666660308838,15.6666669845581,16.6666660308838,15.3333330154419,16,15.1666669845581,NA,-5.16666650772095,-3.5,-5.83333349227905
62.118,21.941,0,2016,4.25,4.625,5.875,4.75,NA,5.58333349227905,5.20833349227905,4.70833349227905,15.6666669845581,16.6666660308838,16.1666660308838,NA,15.3333330154419,15.3333330154419,15.6666669845581,NA,-7.16666650772095,-6.5,-4.5
62.648504,30.379292,0,2016,3.95833325386047,2.33333325386047,3.33333325386047,5.20833349227905,4.83333349227905,6.04166650772095,5.41666650772095,4.375,NA,15.3333330154419,16.1666660308838,15.6666669845581,14.6666669845581,NA,15.6666669845581,NA,-3.66666674613953,-4.5,-4.66666650772095
65.204372,25.443245,0,2016,5.20833349227905,4.41666650772095,5.41666650772095,5.04166650772095,4.54166650772095,4.33333349227905,4.625,NA,NA,NA,15.1666669845581,NA,15.5,15.8333330154419,16.6666660308838,NA,-5,-7.83333349227905,-4.66666650772095
62.611509,25.710411,0,2016,6.66666650772095,NA,4.41666650772095,NA,4.625,NA,NA,4.70833349227905,NA,16.1666660308838,13.6666669845581,16.1666660308838,16.1666660308838,15.6666669845581,16.6666660308838,NA,-7.16666650772095,-4,-4.66666650772095
61.702759,27.375163,0,2016,6.125,NA,5.5,4.16666650772095,3.75,4.375,4.91666650772095,NA,NA,16,NA,16.6666660308838,16.1666660308838,15.6666669845581,15.3333330154419,NA,-7.33333349227905,-4.66666650772095,-7.83333349227905
60.109137,25.02458,0,2016,5.45833349227905,4.375,3.04166674613953,5.25,3.25,3.41666674613953,4.375,4.91666650772095,14.5,15.3333330154419,16.1666660308838,16.1666660308838,16,15.5,15.6666669845581,NA,-3.66666674613953,-8.66666698455811,-7.83333349227905
62.997836,27.83489,0,2016,5.04166650772095,5.95833349227905,5.25,4.95833349227905,4.25,5.125,4.16666650772095,4.625,15.1666669845581,15.3333330154419,14.5,16.6666660308838,16,16.3333339691162,15.3333330154419,-3.5,-5.16666650772095,-5,-3.83333325386047
63.163,27.839,0,2016,5.54166650772095,5.79166650772095,5.29166650772095,NA,3.41666674613953,5.08333349227905,4.29166650772095,3.58333325386047,15.8333330154419,NA,15.6666669845581,NA,15.6666669845581,15,15.6666669845581,-3.5,-4.83333349227905,-5.83333349227905,-5.66666650772095
60.223,24.979,0,2016,4.625,5.125,6,4.375,4.08333349227905,4.79166650772095,6.20833349227905,5.625,16.1666660308838,16,16.5,15.1666669845581,15.3333330154419,15.3333330154419,16.3333339691162,-3.5,-3.66666674613953,-6.5,-3.16666674613953
61.630694,23.829966,0,2016,6.125,4.16666650772095,4.83333349227905,4.375,4.70833349227905,4.5,3.125,3.75,16.1666660308838,16,15.6666669845581,NA,15,16.3333339691162,15.3333330154419,-3.5,-5.16666650772095,-6.5,-8.5
61.630694,23.829966,0,2016,NA,5.5,5.20833349227905,5.25,4.91666650772095,4.58333349227905,5.04166650772095,4.70833349227905,15.6666669845581,16,16,15.6666669845581,15.1666669845581,16.1666660308838,15,-3.5,-3.66666674613953,-7.16666650772095,-4.83333349227905
61.566541,21.799734,0,2016,4.375,4.375,5.54166650772095,5.91666650772095,4.83333349227905,5.41666650772095,5.25,5.20833349227905,15.6666669845581,16.1666660308838,16,16.6666660308838,16.3333339691162,16.6666660308838,NA,-3.5,-5.16666650772095,-7,-3.66666674613953
60.543982,22.603935,0,2016,4.95833349227905,NA,6.04166650772095,4.29166650772095,4.25,5.25,4.5,4.75,NA,NA,14.8333330154419,16.6666660308838,14.3333330154419,16.3333339691162,NA,-3.5,-5,-4.83333349227905,-8.66666698455811
61.094,24.326,0,2016,5.16666650772095,5.70833349227905,NA,4.75,NA,5.16666650772095,5.04166650772095,4.54166650772095,15,15.3333330154419,15.5,NA,15.1666669845581,16.5,15.3333330154419,-3.5,-3.66666674613953,-4.83333349227905,-4.33333349227905
62.969,28.485,0,2016,NA,4.625,4.33333349227905,5.125,3.41666674613953,6.08333349227905,5.5,5.16666650772095,15,16.1666660308838,15.8333330154419,NA,NA,15.1666669845581,15.3333330154419,-4.83333349227905,-7.16666650772095,-4.5,-6
60.671915,25.28484,0,2015,NA,6.54166650772095,5.91666650772095,NA,5.45833349227905,5.83333349227905,5.20833349227905,5.91666650772095,NA,5.5,3.125,6.20833349227905,4.91666650772095,5.45833349227905,5.83333349227905,3.95833325386047,7.125,6.125,5.58333349227905
61.531206,21.568909,0,2015,4.08333349227905,5.625,5.29166650772095,5.91666650772095,4.83333349227905,6.41666650772095,6.125,2.20833325386047,6.16666650772095,5.66666650772095,4.95833349227905,5.66666650772095,5.58333349227905,NA,5.16666650772095,5.375,6.125,4.83333349227905,NA
65.204372,25.443245,0,2015,4.54166650772095,6.41666650772095,5.91666650772095,6.20833349227905,7.16666650772095,7.625,6.58333349227905,6.125,6.91666650772095,6.29166650772095,5.58333349227905,5.58333349227905,6.125,6.04166650772095,7.20833349227905,6.04166650772095,6.125,NA,5.66666650772095
60.867,21.482,0,2015,4.125,6.125,5.58333349227905,4.16666650772095,6.29166650772095,NA,5.125,6.16666650772095,6.04166650772095,5.875,5.875,6.125,6.125,4.08333349227905,6.04166650772095,5.58333349227905,6.125,NA,5.66666650772095
62.909,30.106,0,2015,NA,NA,5.91666650772095,6.33333349227905,2.66666674613953,6.25,NA,5.5,6.33333349227905,6,NA,NA,6.25,5.5,6.625,4.33333349227905,4.58333349227905,6.79166650772095,NA
61.726485,26.551552,0,2016,6.04166650772095,4.625,5.125,4.95833349227905,6.04166650772095,4.54166650772095,6.125,3.125,16.1666660308838,16.3333339691162,15,15.1666669845581,16.3333339691162,15.6666669845581,15.1666669845581,-4.83333349227905,-7.16666650772095,-6.33333349227905,-3.33333325386047
62.648504,30.379292,0,2016,4.95833349227905,4.625,5.70833349227905,3.125,4.70833349227905,NA,6.08333349227905,4.16666650772095,14.5,15.8333330154419,15.8333330154419,NA,15.8333330154419,16.1666660308838,15.6666669845581,-4.83333349227905,-7.33333349227905,-6.16666650772095,-5.83333349227905
65.204372,25.443245,0,2016,3.125,5.04166650772095,4.16666650772095,5.45833349227905,4.91666650772095,6.25,6.58333349227905,4.91666650772095,14.5,15.6666669845581,15.3333330154419,16.1666660308838,16.3333339691162,15.6666669845581,15.6666669845581,-4.83333349227905,-4.83333349227905,-7.16666650772095,-4.83333349227905
62.611509,25.710411,0,2016,5.375,4.125,NA,4.75,4.91666650772095,4.79166650772095,4.75,5.91666650772095,16,16.3333339691162,16.1666660308838,16.1666660308838,NA,14.8333330154419,16.6666660308838,-4.83333349227905,-5,-7.16666650772095,-4.83333349227905
62.997836,27.83489,0,2016,5.375,NA,5.125,5.625,5.54166650772095,5.20833349227905,4.41666650772095,6.20833349227905,14.1666669845581,16.8333339691162,14.6666669845581,NA,14.6666669845581,15.1666669845581,15.6666669845581,-4.83333349227905,-5.16666650772095,-6.5,NA
62.134277,25.659298,0,2016,6.04166650772095,5.125,5.04166650772095,5.20833349227905,6.125,5.125,5.66666650772095,4.08333349227905,15.8333330154419,15.3333330154419,15.6666669845581,15.1666669845581,15.1666669845581,15.3333330154419,16.6666660308838,-5.16666650772095,-5.5,-6,-4.83333349227905
