decimalLatitude,decimalLongitude,occurrenceStatus,year
60.597386,23.34532,1,2021
60.897088,21.679917,1,2011
60.389731,22.63022,1,2017
61.390007,26.623048,1,2022
60.132941,22.410854,1,2021
59.911986,22.364306,1,2021
59.904036,23.371837,1,2021
61.148384,28.731192,1,2011
60.878657,21.659993,1,2011
63.106358,29.798881,1,2008
60.352296,23.805343,1,2019
61.076125,21.497355,1,2021
60.356,25.717988,1,2012
60.92896,23.556502,1,2020
60.742154,23.843387,1,2020
60.356,25.717988,1,2012
60.27747,21.812653,1,2015
60.434773,23.059987,1,2015
60.670738,21.488726,1,2015
63.027998,29.937053,1,2008
60.263582,21.328006,1,2021
60.284501,21.332661,1,2016
60.515926,23.415908,1,2021
60.556169,23.414442,1,2022
59.880893,23.415627,1,2013
60.343893,25.219214,1,2009
61.208061,24.044039,1,2014
59.948058,23.489944,1,2014
60.326521,24.5077,1,2009
60.557152,23.415188,1,2022
60.304844,25.190197,1,2021
60.540067,23.447803,1,2022
60.056134,24.234268,1,2022
60.581933,23.308196,1,2022
60.58117,23.342821,1,2022
60.577181,23.339247,1,2022
60.404502,22.462777,1,2023
60.324033,24.498669,1,2022
60.995457,23.442768,1,2017
60.546325,23.421537,1,2022
60.345788,25.250878,1,2021
60.618457,21.786037,1,2023
60.617138,26.022978,1,2021
59.997672,23.272922,1,2021
60.277778,22.208331,1,2023
60.098075,21.792514,1,2023
60.153271,23.92868,1,2021
60.074981,23.361835,1,2019
60.992726,24.114526,1,2018
60.992726,24.114526,1,2018
59.938399,23.819808,1,2020
60.634918,25.885655,1,2020
60.637705,25.883102,1,2020
60.496473,24.940468,1,2020
60.49948,24.780518,1,2020
61.111338,24.954437,1,2012
60.612227,24.771527,1,2020
59.979223,23.124125,1,2021
60.535207,26.231333,1,2021
60.564913,26.456247,1,2021
60.531457,26.120351,1,2020
60.992726,24.114526,1,2018
60.992726,24.114526,1,2018
60.764582,25.211648,1,2019
60.409728,25.868682,1,2020
60.441037,25.247912,1,2018
60.420321,25.340106,1,2020
60.669743,25.651159,1,2020
60.581719,23.369785,1,2022
60.560822,23.409048,1,2022
60.622835,25.525889,1,2020
60.593671,23.309287,1,2022
60.591736,23.301009,1,2022
60.41872,22.495172,1,2021
60.275162,24.033166,1,2019
60.297728,23.921224,1,2019
60.435494,25.993146,1,2020
60.589596,25.424918,1,2020
60.45597,25.936957,1,2020
63.733679,27.018156,1,2020
60.61252,21.170049,1,2021
59.983509,23.960763,1,2020
61.453186,22.860734,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,1,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
61.453186,22.860734,1,2024
61.453186,22.860734,0,2024
60.415996,24.387556,0,2024
61.411076,23.167991,1,2024
60.352459,26.779178,1,2024
60.427939,22.203778,1,2024
60.233837,25.916697,1,2014
61.609411,23.285085,1,2024
60.134395,24.511759,1,2024
61.426797,23.031339,1,2024
64.127196,29.501029,1,2024
61.334965,24.603368,1,2024
63.297064,22.08069,1,2024
64.080247,24.51058,1,2024
60.320412,24.855819,1,2024
60.324646,24.833942,1,2024
60.317663,24.824195,1,2024
60.379252,24.486243,1,2024
60.376243,24.504321,1,2024
60.223865,24.792206,1,2024
60.296664,24.865842,1,2024
60.327002,24.831414,1,2024
60.313886,24.853098,1,2024
60.300786,24.877061,1,2024
60.218646,24.791023,1,2024
60.218759,24.791322,1,2024
60.304924,24.854139,1,2024
60.319992,24.854833,1,2024
60.298187,24.872924,1,2024
60.321204,24.852599,1,2024
60.249237,24.873464,1,2024
60.323555,24.830918,1,2024
60.305877,24.854764,1,2024
60.309175,24.845481,1,2024
60.307006,24.861294,1,2024
61.799,23.697,0,2024
61.799,23.697,0,2024
61.799,23.697,1,2024
61.799,23.697,0,2024
61.799,23.697,0,2024
61.799,23.697,0,2024
61.799,23.697,0,2024
61.799,23.697,0,2024
64.332278,28.065142,1,2022
63.394536,27.12661,1,2000
63.394536,27.12661,1,2000
62.263092,21.283475,1,2000
60.246443,25.139307,1,2021
60.382641,23.707144,1,2021
60.226313,23.698835,1,2021
60.075912,23.897972,1,2021
60.390451,23.932317,1,2021
60.163305,23.928661,1,2021
60.29258,23.929739,1,2021
59.900113,23.482723,1,2021
63.217612,26.346629,0,2024
61.535,23.878,1,2024
61.449927,23.375231,0,2024
60.239593,25.80029,0,2024
60.239593,25.80029,0,2024
63.217612,26.346629,1,2024
63.217612,26.346629,0,2024
61.535,23.878,0,2024
61.449927,23.375231,0,2024
60.239593,25.80029,0,2024
60.239593,25.80029,0,2024
63.217612,26.346629,0,2024
63.217612,26.346629,0,2024
61.535,23.878,1,2024
61.535,23.878,0,2024
61.449927,23.375231,0,2024
60.239593,25.80029,1,2024
63.217612,26.346629,0,2024
63.217612,26.346629,0,2024
61.535,23.878,0,2024
61.535,23.878,0,2024
61.449927,23.375231,0,2024
61.449927,23.375231,0,2024
60.239593,25.80029,0,2024
63.217612,26.346629,0,2024
61.535,23.878,0,2024
61.535,23.878,0,2024
61.449927,23.375231,1,2024
61.449927,23.375231,0,2024
60.239593,25.80029,0,2024
63.217612,26.346629,0,2024
61.535,23.878,0,2024
61.449927,23.375231,1,2024
61.449927,23.375231,1,2024
60.239593,25.80029,0,2024
60.239593,25.80029,0,2024
60.226108,25.023394,1,2024
60.220729,25.009284,1,2024
60.185002,24.907987,1,2024
61.236805,22.270373,1,2024
60.030035,23.119846,1,2007
63.96527,25.899717,1,2011
61.23087,23.132235,1,2011
61.175756,24.33314,1,2003
61.176459,24.33189,1,2003
60.284706,22.242628,1,2015
60.210749,23.614204,1,2011
64.345824,28.027054,1,2010
64.345945,28.025092,1,2010
64.344248,28.023932,1,2010
64.343113,28.027036,1,2010
64.341411,28.032996,1,2010
64.335588,28.061669,1,2022
64.33648,28.062428,1,2022
64.333952,28.0659,1,2022
61.272947,23.033727,1,2021
60.020326,22.49388,1,2010
64.336364,28.061161,1,2022
64.334992,28.065244,1,2022
60.325239,25.010363,1,2002
64.347364,28.018519,1,2009
62.227031,25.879547,1,2008
61.466676,23.460738,1,2006
