decimalLatitude,decimalLongitude,occurrenceStatus,year
66.313918,26.283136,1,2000
60.992726,24.114526,1,2018
60.649178,26.271391,1,2021
63.949259,22.847102,1,2021
66.383015,29.26254,1,2021
60.634918,25.885655,1,2020
60.000832,23.144856,1,2021
60.337466,25.606922,1,2021
66.385308,29.261173,1,2020
66.370902,29.284,1,2020
66.362845,29.345047,1,2020
66.277009,29.630829,1,2020
60.763102,23.596472,1,2010
62.564054,30.162833,1,2021
64.724356,24.549106,1,2012
66.372378,29.286873,1,2020
66.273905,29.601432,1,2020
66.110795,27.621299,1,2020
66.155456,27.522878,1,2020
60.243827,25.901863,1,2021
60.764582,25.211648,1,2019
60.437586,25.24126,1,2018
59.979223,23.124125,1,2021
60.530513,26.119529,1,2020
60.409728,25.868682,1,2020
66.302526,29.581012,1,2020
66.34198,29.487935,1,2020
66.363748,29.361373,1,2020
66.351335,29.446365,1,2020
66.286833,29.647192,1,2020
66.306281,29.577364,1,2020
66.337053,29.489397,1,2020
66.328371,29.529958,1,2020
60.441037,25.247912,1,2018
62.191619,30.059731,1,2021
65.523371,27.975643,1,2021
61.496623,21.56727,1,2021
65.060589,24.925801,1,2021
64.490717,24.225289,1,2021
65.030482,24.839582,1,2021
62.943139,27.776139,1,2020
62.583838,26.800261,1,2020
60.487925,25.920264,1,2019
60.46583,25.954986,1,2021
66.325457,29.535376,1,2020
66.354407,29.39238,1,2020
65.515479,27.674693,1,2021
64.897187,27.578232,1,2021
61.181638,21.374139,1,2020
60.660094,23.870922,1,2022
59.899605,23.382007,1,2021
60.409252,22.282145,1,2021
60.017367,23.825249,1,2022
62.885302,29.702105,1,2018
60.247564,25.191446,1,2021
61.727466,26.281424,1,2020
63.513104,28.943824,1,2018
61.646595,24.367253,1,2021
64.399305,27.673108,1,2021
62.892203,29.690001,1,2018
65.660934,24.908781,1,2019
68.853937,27.465323,1,2018
65.661277,24.910193,1,2019
60.38399,22.252066,1,2021
65.047378,24.79188,1,2020
66.362845,29.345047,1,2009
59.994394,23.65,1,2020
66.3783,29.272897,1,2009
60.396671,22.246108,1,2021
66.468414,23.698075,1,2020
65.665694,24.8818,1,2020
65.667036,24.876121,1,2020
61.584299,25.683736,1,2020
60.941853,25.558655,1,2020
61.100009,25.83994,1,2020
66.89432,28.648075,1,2008
61.243485,25.433377,1,2020
63.140808,30.090474,1,2020
63.288528,29.279048,1,2020
60.12377,24.612575,1,2021
61.84285,25.510789,1,2021
59.835855,23.158176,1,2020
59.83393,23.098072,1,2020
61.797844,25.700992,1,2021
59.912019,23.472319,1,2019
65.821579,24.92469,1,2008
65.817063,24.934553,1,2008
65.816781,24.932299,1,2008
65.814734,24.930932,1,2008
66.079587,24.960086,1,2008
60.142635,23.029976,1,2022
65.660292,24.85453,1,2021
66.079108,24.962556,1,2008
66.081488,24.957235,1,2008
67.821818,24.496111,1,2009
67.655564,25.707066,1,2009
67.988552,24.967414,1,2009
67.576632,25.284729,1,2009
65.067891,24.879324,1,2020
64.774065,24.579215,1,2020
61.003189,25.216011,1,2020
60.9879,25.787636,1,2020
61.055175,24.305534,1,2020
65.081572,24.882262,1,2020
64.98039,24.732164,1,2020
61.864484,29.100296,1,2018
66.195997,23.778855,1,2022
65.654803,24.904114,1,2021
65.668409,24.864041,1,2020
67.776551,25.852498,1,2009
67.336246,24.769088,1,2009
67.582578,25.665509,1,2009
67.960716,25.025542,1,2009
68.064308,24.856207,1,2009
67.598728,25.201457,1,2009
67.584745,25.278146,1,2009
65.668067,24.860697,1,2020
60.561129,23.446429,1,2021
65.597106,25.006621,1,2021
64.401541,27.65778,1,2021
64.41008,27.66438,1,2021
61.776232,28.943089,1,2013
62.46681,28.727893,1,2016
60.640849,21.844606,1,2011
65.66988,24.629298,1,2020
63.88318,25.597763,1,2020
63.704082,25.964379,1,2020
63.705467,26.09571,1,2020
65.619732,24.975532,1,2022
65.611337,24.948927,1,2021
63.771152,26.133111,1,2020
63.730219,22.676952,1,2021
67.206448,28.495941,1,2015
65.659934,24.810643,1,2019
65.659564,24.806115,1,2019
65.914747,25.070721,1,2019
65.994108,29.604619,1,2020
66.361932,29.624944,1,2020
61.753106,27.214317,1,2018
63.75428,22.587563,1,2021
60.326521,24.5077,1,2009
61.908153,27.780398,1,2018
61.893042,22.041671,1,2018
61.614984,27.275438,1,2018
62.110698,30.129122,1,2022
60.434773,23.059987,1,2015
59.920394,23.85176,1,2014
61.717695,27.275135,1,2018
65.560024,25.030638,1,2022
61.902408,26.709522,1,2020
66.366733,29.42427,1,2017
62.591668,28.337373,1,2019
66.276779,29.555701,1,2022
66.272424,29.538978,1,2022
61.74661,27.360708,1,2018
66.27233,29.504663,1,2022
62.318624,21.373708,1,2022
66.275306,29.54574,1,2022
61.943631,29.289734,1,2019
62.035662,28.484881,1,2018
62.479436,23.775721,1,2021
64.712875,27.945011,1,2022
64.709703,27.950615,1,2022
65.402647,25.309206,1,2019
61.547147,28.099343,1,2019
60.543351,23.406363,1,2022
60.591009,23.314988,1,2022
